Name;Longitude;Latitude
Zarza (La);-4.770861;41.26155
Abezames;-5.42627;41.62556
Alcañices;-6.347962;41.69968
Alcubilla de Nogales;-5.922181;42.12698
Alfaraz de Sayago;-5.984178;41.22837
Algodre;-5.604549;41.56566
Almaraz de Duero;-5.916526;41.47585
Almeida de Sayago;-6.075056;41.26749
Andavías;-5.861349;41.59714
Arcenillas;-5.685144;41.45603
Arcos de la Polvorosa;-5.697485;41.94452
Argañín;-6.210151;41.43971
Argujillo;-5.587892;41.31175
Arquillinos;-5.65604;41.7089
Arrabalde;-5.89513;42.10757
Aspariegos;-5.598475;41.67374
Asturianos;-6.488429;42.0513
Ayoó de Vidriales;-6.066718;42.12857
Barcial del Barco;-5.664173;41.9342
Belver de los Montes;-5.450851;41.72264
Benavente;-5.67408;42.00302
Benegiles;-5.63523;41.62679
Bermillo de Sayago;-6.112085;41.36691
Bóveda de Toro (La);-5.410796;41.34445
Bretó;-5.738333;41.88187
Bretocino;-5.75509;41.88337
Brime de Sog;-6.047415;42.06126
Brime de Urz;-5.873266;42.03791
Burganes de Valverde;-5.781086;41.92078
Bustillo del Oro;-5.461473;41.67456
Cabañas de Sayago;-5.790706;41.33308
Calzadilla de Tera;-6.082464;41.98003
Camarzana de Tera;-6.029578;41.99437
Cañizal;-5.368752;41.16766
Cañizo;-5.503342;41.7682
Carbajales de Alba;-5.996867;41.6543
Carbellino;-6.147641;41.23024
Casaseca de Campeán;-5.745715;41.374
Casaseca de las Chanas;-5.675618;41.43753
Castrillo de la Guareña;-5.326252;41.22996
Castrogonzalo;-5.60379;41.99119
Castronuevo;-5.543403;41.72164
Castroverde de Campos;-5.315088;41.96999
Cazurra;-5.70374;41.41532
Cerecinos de Campos;-5.486743;41.90046
Cerecinos del Carrizal;-5.653087;41.68334
Cernadilla;-6.416376;42.02177
Cobreros;-6.701635;42.07391
Coomonte;-5.813346;42.11526
Coreses;-5.622248;41.54818
Corrales;-5.728258;41.35688
Cotanes del Monte;-5.290119;41.81778
Cubillos;-5.739423;41.57485
Cubo de Benavente;-6.163151;42.12366
Cubo de Tierra del Vino (El);-5.710864;41.25497
Cuelgamures;-5.659101;41.30611
Entrala;-5.754858;41.43003
Espadañedo;-6.394867;42.11662
Faramontanos de Tábara;-5.888256;41.83649
Fariza;-6.266667;41.41667
Fermoselle;-6.39788;41.31866
Ferreras de Abajo;-6.078787;41.89679
Ferreras de Arriba;-6.195314;41.89884
Ferreruela;-6.071509;41.76718
Figueruela de Arriba;-6.443063;41.86859
Fonfría;-6.137211;41.63623
Fresno de la Polvorosa;-5.770079;42.08349
Fresno de la Ribera;-5.569556;41.52824
Fresno de Sayago;-5.970781;41.31802
Friera de Valverde;-5.839627;41.91359
Fuente Encalada;-5.996864;42.11067
Fuentelapeña;-5.385036;41.2514
Fuentes de Ropel;-5.545268;42.00295
Fuentesaúco;-5.496713;41.22937
Fuentesecas;-5.472446;41.63063
Fuentespreadas;-5.629234;41.32538
Galende;-6.66264;42.10423
Gallegos del Pan;-5.581542;41.59971
Gallegos del Río;-6.174462;41.73461
Gamones;-6.179503;41.46791
Gema;-5.649582;41.41839
Granja de Moreruela;-5.738972;41.81026
Granucillo;-5.927413;42.05192
Guarrate;-5.440093;41.29083
Hermisende;-6.896557;41.96882
Hiniesta (La);-5.798841;41.55196
Jambrina;-5.66548;41.39359
Justel;-6.295616;42.14902
Losacino;-6.079524;41.68103
Losacio;-6.041149;41.71165
Lubián;-6.907969;42.03475
Luelmo;-6.135349;41.43972
Maderal (El);-5.622956;41.28205
Madridanos;-5.60492;41.47917
Mahide;-6.378888;41.86884
Maire de Castroponce;-5.784377;42.1115
Malva;-5.488196;41.65389
Manganeses de la Lampreana;-5.708719;41.75029
Manganeses de la Polvorosa;-5.747342;42.03474
Manzanal de Arriba;-6.439965;41.99262
Manzanal de los Infantes;-6.381474;42.05352
Manzanal del Barco;-5.947888;41.63563
Matilla de Arzón;-5.642883;42.10477
Matilla la Seca;-5.500398;41.57957
Mayalde;-5.799061;41.25058
Melgar de Tera;-6.014576;41.96627
Micereces de Tera;-5.871043;41.98883
Milles de la Polvorosa;-5.73349;41.92376
Molacillos;-5.659222;41.58272
Molezuelas de la Carballeda;-6.18819;42.08193
Mombuey;-6.331174;42.02358
Monfarracinos;-5.707613;41.55409
Montamarta;-5.803022;41.64717
Moral de Sayago;-6.101016;41.47213
Moraleja de Sayago;-6.003465;41.1696
Moraleja del Vino;-5.656368;41.46376
Morales de Rey;-5.787639;42.06709
Morales de Toro;-5.30874;41.53684
Morales de Valverde;-5.889878;41.94007
Morales del Vino;-5.730685;41.44627
Moralina;-6.138382;41.48946
Moreruela de los Infanzones;-5.707095;41.63131
Moreruela de Tábara;-5.871067;41.79896
Muelas de los Caballeros;-6.337414;42.12816
Muelas del Pan;-5.970935;41.52235
Muga de Sayago;-6.200223;41.38985
Navianos de Valverde;-5.816779;41.95367
Olmillos de Castro;-5.968933;41.73166
Otero de Bodas;-6.150916;41.93908
Pajares de la Lampreana;-5.693298;41.71527
Palacios de Sanabria;-6.527011;42.05492
Palacios del Pan;-5.878004;41.60201
Pedralba de la Pradería;-6.696118;42.02699
Pego (El);-5.469155;41.33313
Peleagonzalo;-5.481819;41.48209
Peleas de Abajo;-5.690228;41.39314
Peñausende;-5.867489;41.28651
Peque;-6.275544;42.07368
Perdigón (El);-5.75276;41.41178
Pereruela;-5.878694;41.41685
Perilla de Castro;-5.876451;41.7263
Pías;-6.999522;42.08604
Piedrahita de Castro;-5.728707;41.68077
Piñero (El);-5.588658;41.35305
Pinilla de Toro;-5.365041;41.62759
Pino del Oro;-6.121059;41.57572
Pobladura de Valderaduey;-5.541673;41.70046
Pobladura del Valle;-5.734234;42.10258
Porto;-6.899445;42.16727
Pozoantiguo;-5.437146;41.59727
Pozuelo de Tábara;-5.896112;41.78445
Prado;-5.419494;41.9208
Puebla de Sanabria;-6.633974;42.05469
Pueblica de Valverde;-5.898464;41.91929
Quintanilla de Urz;-5.849413;42.0327
Quintanilla del Monte;-5.350849;41.86658
Quintanilla del Olmo;-5.40782;41.90582
Quiruelas de Vidriales;-5.829408;42.01833
Rabanales;-6.278148;41.74181
Rábano de Aliste;-6.433179;41.74501
Requejo;-6.742645;42.03069
Revellinos;-5.568875;41.89074
Riofrío de Aliste;-6.17722;41.81529
Rionegro del Puente;-6.227447;42.0066
Roales;-5.47572;42.03042
Robleda-Cervantes;-6.594377;42.0836
Roelos de Sayago;-6.172409;41.25261
Rosinos de la Requejada;-6.53371;42.08427
Salce;-6.219661;41.27005
Samir de los Caños;-6.165546;41.67188
San Agustín del Pozo;-5.594348;41.88549
San Cebrián de Castro;-5.756526;41.70518
San Cristóbal de Entreviñas;-5.63461;42.04623
San Esteban del Molar;-5.55192;41.93728
San Justo;-6.624657;42.13504
San Martín de Valderaduey;-5.473209;41.81344
San Miguel de la Ribera;-5.57769;41.33165
San Miguel del Valle;-5.497005;42.0295
San Pedro de Ceque;-6.073693;42.043
San Pedro de la Nave-Almendra;-5.921323;41.59074
San Vicente de la Cabeza;-6.252309;41.8055
San Vitero;-6.34909;41.77847
Santa Clara de Avedillo;-5.676514;41.33964
Santa Colomba de las Monjas;-5.686068;41.95917
Santa Cristina de la Polvorosa;-5.711788;42.00021
Santa Croya de Tera;-5.975424;41.98606
Santa Eufemia del Barco;-5.899384;41.67793
Santa María de la Vega;-5.809614;42.08535
Santa María de Valverde;-5.934296;41.93522
Santibáñez de Tera;-5.92204;41.98735
Santibáñez de Vidriales;-6.015193;42.07348
Santovenia;-5.709144;41.87843
Sanzoles;-5.566078;41.43345
Tábara;-5.960082;41.82508
Tapioles;-5.496512;41.85743
Toro;-5.394857;41.52636
Torre del Valle (La);-5.722671;42.09027
Torregamones;-6.178316;41.48469
Torres del Carrizal;-5.670278;41.61617
Trabazos;-6.492951;41.74718
Trefacio;-6.652409;42.12219
Uña de Quintana;-6.144522;42.08633
Vadillo de la Guareña;-5.354189;41.28332
Valcabado;-5.7493;41.54812
Valdefinjas;-5.452972;41.45128
Valdescorriel;-5.510472;42.02247
Vallesa de la Guareña;-5.326327;41.13535
Vega de Tera;-6.124368;41.99889
Vega de Villalobos;-5.463161;41.97014
Vegalatrave;-6.106753;41.7002
Venialbo;-5.536571;41.38918
Vezdemarbán;-5.366971;41.65422
Vidayanes;-5.575015;41.90843
Videmala;-6.041883;41.61304
Villabrázaro;-5.727928;42.05366
Villabuena del Puente;-5.406665;41.38097
Villadepera;-6.133342;41.54877
Villaescusa;-5.464819;41.20633
Villafáfila;-5.614862;41.84859
Villaferrueña;-5.85815;42.09757
Villageriz;-5.955543;42.11839
Villalazán;-5.589217;41.49419
Villalba de la Lampreana;-5.64151;41.74326
Villalcampo;-6.047286;41.52313
Villalobos;-5.474838;41.94585
Villalonso;-5.297766;41.59708
Villalpando;-5.411108;41.86461
Villalube;-5.545638;41.61065
Villamayor de Campos;-5.359241;41.8989
Villamor de los Escuderos;-5.574922;41.25259
Villanázar;-5.780099;41.975
Villanueva de Azoague;-5.66436;41.97461
Villanueva de Campeán;-5.769626;41.35385
Villanueva de las Peras;-5.978714;41.93587
Villanueva del Campo;-5.404984;41.98658
Villar de Fallaves;-5.340044;41.92462
Villar del Buey;-6.192968;41.33125
Villaralbo;-5.682579;41.4931
Villardeciervos;-6.284697;41.94098
Villardiegua de la Ribera;-6.178452;41.53771
Villárdiga;-5.463835;41.81905
Villardondiego;-5.376642;41.5844
Villarrín de Campos;-5.639915;41.79606
Villaseco del Pan;-5.962721;41.46961
Villavendimio;-5.343549;41.57831
Villaveza de Valverde;-5.849878;41.94471
Villaveza del Agua;-5.679851;41.91904
Viñas;-6.471284;41.77318
Zamora;-5.743778;41.50368
Abrera;1.902142;41.51609
Aguilar de Segarra;1.629385;41.73976
Aiguafreda;2.250261;41.76884
Alella;2.295461;41.49395
Alpens;2.101363;42.1201
Ametlla del Vallès (L');2.261185;41.66976
Arenys de Mar;2.55148;41.57944
Arenys de Munt;2.541376;41.61026
Argençola;1.44341;41.59967
Argentona;2.400564;41.55555
Artés;1.954726;41.79839
Avià;1.825308;42.07741
Avinyó;1.971941;41.86209
Avinyonet del Penedès;1.776485;41.3606
Badalona;2.24742;41.45014
Badia del Vallès;2.114864;41.50871
Bagà;1.863364;42.25188
Balenyà;2.251218;41.84387
Balsareny;1.873386;41.86267
Barberà del Vallès;2.124723;41.51596
Barcelona;2.169919;41.38792
Begues;1.921987;41.33101
Bellprat;1.433458;41.51725
Berga;1.8438;42.10144
Bigues i Riells;2.223527;41.67733
Borredà;1.993754;42.13541
Bruc (El);1.78023;41.57993
Brull (El);2.305493;41.81677
Cabanyes (Les);1.68963;41.37174
Cabrera d'Anoia;1.704722;41.47944
Cabrera de Mar;2.393533;41.52623
Cabrils;2.368645;41.52552
Calaf;1.513498;41.73342
Calders;1.996567;41.79227
Caldes d'Estrac;2.526318;41.56946
Caldes de Montbui;2.165922;41.62976
Calella;2.657365;41.6134
Calldetenes;2.283792;41.92522
Callús;1.784008;41.78109
Calonge de Segarra;1.482249;41.76363
Campins;2.464172;41.72538
Canet de Mar;2.581924;41.58897
Canovelles;2.283456;41.61582
Cànoves i Samalús;2.353842;41.69384
Canyelles;1.721569;41.28708
Capellades;1.679613;41.53075
Capolat;1.752565;42.07713
Cardedeu;2.354492;41.63816
Cardona;1.681348;41.91392
Carme;1.623486;41.53126
Casserres;1.845834;42.01234
Castell de l'Areny;1.945753;42.17318
Castellar de n'Hug;2.016574;42.28326
Castellar del Riu;1.772439;42.12284
Castellar del Vallès;2.085649;41.61618
Castellbell i el Vilar;1.863889;41.63389
Castellbisbal;1.981407;41.47467
Castellcir;2.148678;41.76043
Castelldefels;1.976774;41.28039
Castellet i la Gornal;1.592478;41.25391
Castellfollit de Riubregós;1.437833;41.77595
Castellfollit del Boix;1.684726;41.66579
Castellgalí;1.839598;41.67451
Castellnou de Bages;1.837383;41.83533
Castellolí;1.700774;41.59896
Castellterçol;2.12309;41.74788
Castellví de la Marca;1.594271;41.33242
Castellví de Rosanes;1.899479;41.45037
Centelles;2.221327;41.79659
Cercs;1.856175;42.15168
Cerdanyola del Vallès;2.140769;41.49137
Cervelló;1.957621;41.39615
Collbató;1.830136;41.56639
Collsuspina;2.175478;41.82787
Copons;1.517642;41.63666
Corbera de Llobregat;1.932827;41.41764
Cornellà de Llobregat;2.070432;41.35561
Cubelles;1.672825;41.20835
Dosrius;2.405386;41.59482
Esparreguera;1.870692;41.53889
Esplugues de Llobregat;2.088085;41.37751
Espunyola (L');1.77324;42.05222
Estany (L');2.113499;41.86858
Figaró-Montmany;2.273113;41.72169
Fígols;1.836082;42.1809
Fogars de la Selva;2.673566;41.72539
Fogars de Montclús;2.444444;41.72861
Folgueroles;2.31796;41.93813
Fonollosa;1.669017;41.76566
Font-rubí;1.591408;41.43423
Franqueses del Vallès (Les);2.298056;41.61889
Gaià;1.92489;41.91722
Gallifa;2.115268;41.69324
Garriga (La);2.285918;41.68537
Gavà;2.003213;41.30317
Gelida;1.862745;41.44048
Gironella;1.8825;42.03363
Gisclareny;1.786561;42.25015
Granada (La);1.719494;41.37685
Granera;2.061581;41.72563
Granollers;2.287789;41.60821
Gualba;2.502726;41.73145
Guardiola de Berguedà;1.879111;42.23344
Gurb;2.235545;41.95394
Hospitalet de Llobregat (L');2.099704;41.35958
Hostalets de Pierola (Els);1.765952;41.53416
Igualada;1.617193;41.57877
Jorba;1.546195;41.60049
Llacuna (La);2.197244;41.39901
Llagosta (La);2.193246;41.51321
Lliçà d'Amunt;2.239443;41.60865
Lliçà de Vall;2.242733;41.59081
Llinars del Vallès;2.404427;41.63935
Lluçà;2.035043;42.05048
Malgrat de Mar;2.741634;41.64655
Malla;2.235119;41.88734
Manlleu;2.284165;41.99995
Manresa;1.823353;41.72517
Marganell;1.792257;41.64039
Martorell;1.927682;41.47355
Martorelles;2.242882;41.52577
Masies de Roda (Les);2.317853;41.98956
Masies de Voltregà (Les);2.234093;42.02114
Masnou (El);2.319244;41.47931
Masquefa;1.811926;41.50307
Matadepera;2.026747;41.5967
Mataró;2.445278;41.5375
Mediona;1.616667;41.48333
Moià;2.097428;41.81277
Molins de Rei;2.015836;41.41392
Mollet del Vallès;2.213529;41.54052
Monistrol de Calders;2.014233;41.76059
Monistrol de Montserrat;1.843154;41.60986
Montcada i Reixac;2.188504;41.48231
Montclar;1.764081;42.01806
Montesquiu;2.210174;42.11001
Montgat;2.279088;41.46645
Montmajor;1.735123;42.01777
Montmaneu;1.414676;41.62574
Montmeló;2.248465;41.55146
Montornès del Vallès;2.263779;41.54255
Montseny;2.394918;41.76001
Muntanyola;2.177301;41.87836
Mura;1.976545;41.69948
Navarcles;1.903257;41.75158
Navàs;1.879363;41.90007
Nou de Berguedà (La);1.884765;42.16599
Òdena;1.640909;41.60673
Olèrdola;1.723056;41.32195
Olesa de Bonesvalls;1.849887;41.35301
Olesa de Montserrat;1.888153;41.5434
Olivella;1.812279;41.31034
Olost;2.095717;41.98582
Olvan;1.905637;42.05732
Orís;2.240278;42.06
Oristà;2.060313;41.93243
Orpí;1.575293;41.51867
Òrrius;2.355113;41.55499
Pacs del Penedès;1.669417;41.36156
Palafolls;2.749768;41.66497
Palau-solità i Plegamans;2.179233;41.58862
Pallejà;1.996701;41.42372
Palma de Cervelló (La);1.967154;41.41331
Papiol (El);2.010686;41.43895
Parets del Vallès;2.233794;41.57355
Perafita;2.107158;42.0416
Piera;1.743268;41.51797
Pineda de Mar;2.689454;41.62751
Pla del Penedès (El);1.71032;41.41798
Pobla de Claramunt (La);1.675936;41.55298
Pobla de Lillet (La);1.97473;42.24344
Polinyà;2.156243;41.5575
Pont de Vilomara i Rocafort (El);1.870855;41.69987
Pontons;1.5167;41.41599
Prat de Llobregat (El);2.093149;41.33047
Prats de Lluçanès;2.028578;42.00874
Prats de Rei (Els);1.541531;41.7055
Premià de Dalt;2.343058;41.50655
Premià de Mar;2.356536;41.48958
Puig-reig;1.878855;41.97446
Puigdàlber;1.701116;41.40442
Pujalt;1.422114;41.71723
Quar (La);1.96163;42.08085
Rajadell;1.706263;41.72972
Rellinars;1.910496;41.63747
Ripollet;2.155674;41.49736
Roca del Vallès (La);2.326258;41.59053
Roda de Ter;2.311212;41.98597
Rubí;2.031262;41.49233
Rubió;1.569087;41.64328
Rupit i Pruit;2.465066;42.02406
Sabadell;2.107421;41.54862
Sagàs;1.961669;42.05066
Saldes;1.735597;42.22893
Sallent;1.89493;41.8242
Sant Adrià de Besòs;2.218239;41.4306
Sant Agustí de Lluçanès;2.127825;42.08546
Sant Andreu de la Barca;1.975935;41.44718
Sant Andreu de Llavaneres;2.482367;41.57237
Sant Antoni de Vilamajor;2.400859;41.6737
Sant Bartomeu del Grau;2.175598;41.98076
Sant Boi de Llobregat;2.043103;41.34739
Sant Boi de Lluçanès;2.151663;42.05888
Sant Cebrià de Vallalta;2.600307;41.61977
Sant Celoni;2.49167;41.69019
Sant Climent de Llobregat;1.99578;41.33731
Sant Cugat del Vallès;2.082139;41.47186
Sant Cugat Sesgarrigues;1.753613;41.36441
Sant Esteve de Palautordera;2.435386;41.70347
Sant Esteve Sesrovires;1.872799;41.49455
Sant Feliu de Codines;2.164804;41.68893
Sant Feliu de Llobregat;2.045171;41.38094
Sant Feliu Sasserra;2.02247;41.94477
Sant Fost de Campsentelles;2.234791;41.51452
Sant Fruitós de Bages;1.872885;41.74952
Sant Hipòlit de Voltregà;2.236254;42.01554
Sant Iscle de Vallalta;2.569127;41.62377
Sant Jaume de Frontanyà;2.02394;42.18718
Sant Joan de Vilatorrada;1.805543;41.74549
Sant Joan Despí;2.056065;41.36769
Sant Julià de Cerdanyola;1.891119;42.22306
Sant Julià de Vilatorta;2.324351;41.92231
Sant Just Desvern;2.075544;41.38576
Sant Llorenç d'Hortons;1.824399;41.46485
Sant Llorenç Savall;2.05931;41.67982
Sant Martí d'Albars;2.073759;42.02824
Sant Martí de Centelles;2.20482;41.76633
Sant Martí de Tous;1.522934;41.56214
Sant Martí Sarroca;1.611423;41.38578
Sant Martí Sesgueioles;1.48792;41.7021
Sant Mateu de Bages;1.732737;41.79689
Sant Pere de Ribes;1.775418;41.2591
Sant Pere de Riudebitlles;1.701628;41.45347
Sant Pere de Torelló;2.296003;42.07564
Sant Pere de Vilamajor;2.390498;41.68499
Sant Pere Sallavinera;1.573176;41.73657
Sant Pol de Mar;2.615872;41.59945
Sant Quintí de Mediona;1.666462;41.46383
Sant Quirze de Besora;2.216611;42.10094
Sant Quirze del Vallès;2.086581;41.5308
Sant Quirze Safaja;2.153063;41.72732
Sant Sadurní d'Anoia;1.785673;41.42535
Sant Sadurní d'Osormort;2.381448;41.90321
Sant Salvador de Guardiola;1.767125;41.6806
Sant Vicenç de Castellet;1.863849;41.66581
Sant Vicenç de Montalt;2.509926;41.58262
Sant Vicenç de Torelló;2.272757;42.06234
Sant Vicenç dels Horts;2.00987;41.39362
Santa Cecília de Voltregà;2.219902;41.99306
Santa Coloma de Cervelló;2.015083;41.36684
Santa Coloma de Gramenet;2.208978;41.45107
Santa Eugènia de Berga;2.282697;41.9003
Santa Eulàlia de Riuprimer;2.188852;41.9108
Santa Eulàlia de Ronçana;2.226111;41.65306
Santa Fe del Penedès;1.721198;41.38438
Santa Margarida de Montbui;1.604131;41.55719
Santa Margarida i els Monjos;1.662838;41.32087
Santa Maria d'Oló;2.035291;41.87207
Santa Maria de Besora;2.258088;42.12696
Santa Maria de Corcó;2.368923;42.03559
Santa Maria de Martorelles;2.25424;41.51955
Santa Maria de Merlès;1.977791;42.0011
Santa Maria de Miralles;1.525129;41.51813
Santa Maria de Palautordera;2.446227;41.6932
Santa Perpètua de Mogoda;2.178988;41.53486
Santa Susanna;2.716872;41.64069
Santpedor;1.839129;41.78357
Sentmenat;2.134932;41.61163
Seva;2.281063;41.83733
Sitges;1.811222;41.23478
Sobremunt;2.168373;42.03461
Sora;2.159851;42.11072
Subirats;1.798056;41.38472
Súria;1.750768;41.83179
Tagamanent;2.265759;41.73962
Talamanca;1.977921;41.73544
Taradell;2.287192;41.87363
Tavèrnoles;2.326051;41.95227
Tavertet;2.419322;41.99606
Teià;2.320616;41.49969
Terrassa;2.01044;41.56095
Tiana;2.26898;41.48324
Tona;2.227755;41.84785
Tordera;2.71902;41.70206
Torelló;2.26272;42.04824
Torre de Claramunt (La);1.661657;41.53589
Torrelavit;1.729874;41.44635
Torrelles de Foix;1.567663;41.3891
Torrelles de Llobregat;1.97666;41.35389
Ullastrell;1.956931;41.52707
Vacarisses;1.919159;41.60627
Vallbona d'Anoia;1.708936;41.51962
Vallcebre;1.818234;42.20394
Vallgorguina;2.509912;41.64832
Vallirana;1.932255;41.38872
Vallromanes;2.298065;41.5318
Veciana;1.487973;41.65651
Vic;2.25435;41.93029
Vilada;1.931635;42.13676
Viladecans;2.020199;41.31601
Viladecavalls;1.954526;41.55547
Vilafranca del Penedès;1.699849;41.34509
Vilalba Sasserra;2.441072;41.65272
Vilanova de Sau;2.384898;41.94754
Vilanova del Camí;1.642982;41.57373
Vilanova del Vallès;2.288895;41.55407
Vilanova i la Geltrú;1.725568;41.22415
Vilassar de Dalt;2.358552;41.51669
Vilassar de Mar;2.390873;41.50181
Vilobí del Penedès;1.662088;41.38835
Viver i Serrateix;1.775928;41.94583
Agullana;2.845378;42.39483
Aiguaviva;2.760639;41.9372
Albanyà;2.721622;42.30573
Albons;3.085481;42.10289
Alp;1.887394;42.37436
Amer;2.604287;42.0095
Anglès;2.638278;41.95515
Arbúcies;2.514368;41.81705
Argelaguer;2.641481;42.21608
Armentera (L');3.074524;42.17123
Avinyonet de Puigventós;2.913306;42.25051
Banyoles;2.764747;42.11812
Bàscara;2.910638;42.15715
Begur;3.208136;41.95374
Bellcaire d'Empordà;3.096079;42.07922
Besalú;2.698663;42.20039
Bescanó;2.739396;41.96624
Beuda;2.70972;42.23698
Bisbal d'Empordà (La);3.040184;41.96022
Biure;2.896511;42.33665
Blanes;2.792096;41.67427
Boadella i les Escaules;2.856944;42.33139
Bolvir;1.88031;42.41716
Bordils;2.909822;42.04543
Borrassà;2.926729;42.22197
Breda;2.559948;41.74772
Brunyola;2.684003;41.90414
Cabanelles;2.820443;42.23071
Cabanes;2.976825;42.30885
Cadaqués;3.278389;42.28896
Caldes de Malavella;2.809666;41.83933
Calonge;3.072578;41.86162
Camós;2.76616;42.09686
Campdevànol;2.167294;42.22223
Campelles;2.140032;42.29569
Campllong;2.83227;41.89647
Camprodon;2.364999;42.31283
Canet d'Adri;2.737174;42.03352
Cantallops;2.924193;42.41977
Capmany;2.922122;42.37195
Cassà de la Selva;2.875085;41.88774
Castell-Platja d'Aro;3.067004;41.818
Castellfollit de la Roca;2.550077;42.21913
Castelló d'Empúries;3.074442;42.25826
Cellera de Ter (La);2.620421;41.97058
Celrà;2.878967;42.02462
Cervià de Ter;2.910495;42.06618
Cistella;2.847189;42.26858
Colera;3.150613;42.40375
Colomers;2.986014;42.08371
Corçà;3.015762;41.98789
Cornellà del Terri;2.816139;42.08915
Crespià;2.799921;42.18707
Cruïlles, Monells i Sant Sadurní de l'Heura;2.991794;41.95469
Darnius;2.834749;42.366
Das;1.870623;42.36198
Escala (L');3.132396;42.12479
Espinelves;2.417711;41.86764
Espolla;3.001604;42.3897
Esponellà;2.797031;42.17781
Far d'Empordà (El);2.995302;42.25213
Figueres;2.96084;42.2675
Flaçà;2.954067;42.05033
Foixà;2.997918;42.03908
Fontanals de Cerdanya;1.919695;42.38765
